ExternalId,BetlabEventKey,NameLng1,NameText1,NameLng2,NameText2,GroupCommentLng1,GroupCommentText1,GroupCommentLng2,GroupCommentText2
31225795,PT72:PR22005:PR22050:1522348200,en,Serie B|:Foggia - Pro Vercelli,ru,Серия В|:Фоджа - Про Верчелли,,,,
31224863,PT1:PR2363:PR2364:1522493940,en,Premier League|:Home Ukraine - Away Teams Ukraine,ru,Премьер-лига|:Хозяева Украина - Гости Украина,,,,
31229531,PT3096:PR11938:PR20150:1522504800,en,National League. South|:Chippenham Town - Eastbourne Borough,ru,Южная Конференция|:Чиппенхэм Таун - Истборн Боро,,,,
31226083,PT401:PR7029:PR2022:1522411200,en,League 1|:Wigan - Oldham,ru,Лига 1|:Уиган - Олдхэм,,,,
31225601,PT60:PR982:PR986:1523728800,en,Ligue 1|:Strasbourg - St Etienne,ru,Лига 1|:Страсбург - Сент-Этьен,,,,
31228593,PT2410:PR58406-PR60607:PR47351-PR83421:1522324800,en,Doubles|Antalya:Rosca Andreea Amalia/Tatarus Gabriela Nicole - Herdzelas Dea/Palkina Ulukan Ksenia,ru,Пары|Анталья:Роска Андреа-Амалия/Татаруш Габриела-Николь - Херджелаш Деа/Палкина Улукан Ксения,,,,
31228879,PT2583:PR10014:1527792300,en,Pro14|Futures:Ulster Ravens(IRL),ru,Про14|Итоги:Ольстер(IRL),,,,
31225175,PT13:PR119:PR1998:1522598400,en,First League|:Slavia Prague - Fastav Zlin,ru,Первая лига|:Славия Прага - Злин,,,,
31226670,PT660:PR13967:PR108:1522505700,en,Super League|:Atromitos Athens - PAOK,ru,Суперлига|:Атромитос Афины - ПАОК,,,,
31224972,PT6:PR14212:PR14190:1523797200,en,Serie A|:Sassuolo - Benevento,ru,Серия А|:Сассуоло - Беневенто,,,,
31226181,PT425:PR8138:1524301200,en,Snooker|World Championship 2018. Futures:Joe Perry,ru,Снукер|World Championship 2018. Итоги турнира:Джо Перри,,,,
31226124,PT407:PR7144:PR10175:1522435500,en,Premier League|:Cefn Druids - Bala Town FC,ru,Премьер-Лига|:Сефн Друидс - Бала Таун,,,,
31225809,PT74:PR899:PR2197:1522801800,en,Copa Libertadores|:Palmeiras(BRA) - Alianza Lima(PER),ru,Кубок Либертадорес|:Палмейрас(BRA) - Альянса Лима(PER),,,,
31240614,PT2335:PR77824:PR59038:1522314000,en,|Heraklion:Gray Jonathan - Rikl Patrik,ru,|Ираклион:Грей Джонатан - Рикль Патрик,,,,
31228262,PT2346:PR29727:PR92907:1522479600,en,Western Australia|National Premier Leagues:Perth SC - Forrestfield United,ru,Западная Австралия|Национальная Премьер-лига:Перт - Форрестфилд Юнайтед,,,,
31226635,PT635:PR12319:PR12167:1522319400,en,A-League|:Perth Glory - Sydney FC,ru,А-Лига|:Перт Глори - Сидней,,,,
31229372,PT2938:PR127707:PR88919:1522328400,en,Serie D|:ASD Sasso Marconi - Sammaurese,ru,Серия D|:Сассо Маркони - Саммауресе,,,,
31226934,PT834:PR19948:PR22565:1522278000,en,AHL|:Grand Rapids Griffins - Texas Stars,ru,AHL|Регулярный сезон:Гранд-Рэпидс Гриффинз - Техас Старз,,,,
31227951,PT2295:PR16037:PR22:1522497600,en,Regionalliga|Sudwest:Hessen Kassel - Stuttgarter Kickers,ru,Региональная лига|Юго-запад:Гессен-Кассель - Штутгарт Киккерс,,,,
31232694,PT52:PR478:PR477:1522352220,en,MLB|:Toronto Blue Jays - New York Yankees,ru,MLB|:Торонто Блю Джейс - Нью-Йорк Янкиз,,,,
31228702,PT2453:PU12731299:1524322800,en,KVN|Entertaint:Winning team of first 1/4 finals of Vysshaya Liga KVN 2018,ru,КВН|:Высшая лига КВН 2018. Победитель первой 1/4 финала ,,,,
31226651,PT655:PR17003:PR17002:1522346400,en,Eredivisie|:Leiden - Den Helder,ru,Eredivisie|:Лейден - Ден Хелдер,,,,
31225897,PT234:PR7513:1522998000,en,Davis Cup|2018. Futures. Winner:Spain,ru,Кубок Дэвиса|2018. Итоги турнира. Победитель:Испания,,,,
31228878,PT2583:PR10004:1527792300,en,Pro14|Futures:Glasgow Warriors(SCO),ru,Про14|Итоги:Глазго Уорриорз(SCO),,,,
31225328,PT23:PR587:PR589:1522278000,en,NBA|:Charlotte Hornets - Cleveland Cavaliers,ru,NBA|:Шарлотт Хорнетс - Кливленд Кавальерс,,,,
31226320,PT492:PR19271:1526151600,en,Eurovision|Entertaint. 2018. Lisbon. Final:Belarus,ru,Евровидение|2018. Лиссабон. Финал:Беларусь,,,,
31226217,PT435:PR591:1529445600,en,NBA. Futures|:Washington Wizards,ru,NBA. Итоги|:Вашингтон Уизардс,,,,
31230967,PT4120:PR458:1541030400,en,MLB. Results|Futures:Atlanta Braves,ru,MLB. Итоги|:Атланта Брэйвз,,,,
31231496,PT4702:PR142759:1524042000,en,Cup. Futures|Football. 2017/2018:Larisa,ru,Кубок. Итоги|Футбол. Кубок 2017/2018:Лариса,,,,
31226802,PT750:PR16213:PR32654:1522432800,en,Primera Division|:Deportivo Municipal Lima - Real Garcilaso,ru,Примера Дивизион|:Депортиво Мунисипаль Лима - Реал Гарсиласо,,,,
31229272,PT2925:PR65299:1527066000,en,VTB United League. Futures|:Zenit St.Petersburg,ru,Единая лига ВТБ. Итоги|:Зенит,,,,
31229149,PT2792:PR58790:PR58788:1533207600,en,|Pro Circuit. Season Results. Who Is Higher:Evil Geniuses - Natus Vincere,ru,|Pro Circuit. Итоги сезона. Сравнения:Evil Geniuses - Natus Vincere,,,,
31225456,PT33:PR370:PR380:1523694600,en,Premier League|:Amkar - Rubin,ru,Премьер-Лига|:Амкар - Рубин,,,,
31226303,PT492:PR5503:1526151600,en,Eurovision|Entertaint. 2018. Lisbon. Final:Norway,ru,Евровидение|2018. Лиссабон. Финал:Норвегия,,,,
31227697,PT2220:PR127671:PR69232:1522317600,en,Tercera|:CD Berceo - SD Oyonesa,ru,Терсера|:Барцео - Ойонеса,,,,
31229059,PT2771:PR77173:PR82343:1522476000,en,|OPL:Dire Wolves - Chiefs eSports Club,ru,|Лига Легенд. OPL:Dire Wolves - Chiefs eSports Club,,,,
31230888,PT4044:PR61373:PR131954:1522428000,en,Fight Nights Global|:Ildemar Alcantara - Magomed Ismailov,ru,Fight Nights Global|:Ильдемар Алькантара - Магомед Исмаилов,,,,
31225814,PT77:PR4584:PR314:1522504800,en,FNL|:Zenit II St. Petersburg - Rotor,ru,ФНЛ|:Зенит-2 - Ротор,,,,
31225441,PT33:PR28367:PR1060:1522589400,en,Premier League|:FC Ufa - Zenit St Petersburg,ru,Премьер-Лига|:Уфа - Зенит Ст.Петербург,,,,
31229761,PT3148:PU12168370:1530036000,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group D:Island,ru,Чемпионат мира 2018. Победитель|Футбол. Группа D:Исландия ,,,,
31239218,PT195:PR4491:PR160:1522857600,en,Cup|:Randers FC - Silkeborg IF,ru,Кубок|:Раннерс - Силькеборг,,,,
31227066,PT888:PR67327:PR128751:1522490400,en,TFF First League|:Umraniyespor - Erzurumspor,ru,Лига 1|:Умраниеспор - Эрзурумспор,,,,
31228120,PT2335:PR43731:PR113405:1522290600,en,|Tsukuba:Katayama Sho - Yamao Tamaki,ru,|Цукуба:Катаяма Сё - Ямао Тамаки,,,,
31229785,PT3148:PU12158456:1530122400,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group E:Serbia,ru,Чемпионат мира 2018. Победитель|Футбол. Группа E:Сербия ,,,,
31227820,PT2229:PR42080:PR93264:1522526400,en,Primera B|:Valledupar FC - Tigres FC Zipaquira,ru,Примера В|:Вальедупар - Тигрес ФК,,,,
31225759,PT71:PR352:PR553:1522427400,en,Championship|:Middlesbrough - Wolverhampton,ru,Чемпионшип|:Мидлсбро - Вулверхэмптон,,,,
31229682,PT3148:PU11657675:1529935200,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group A:4th place,ru,Чемпионат мира 2018. Победитель|Футбол. Группа A:4 место ,,,,
31227147,PT918:PR20819:PR24454:1522578600,en,PBA|:San Miguel Beermen - Magnolia Hotshots,ru,PBA|:Сан-Мигель - Магнолия Хотшотс,,,,
31227048,PT887:PR19494:PR2803:1522497600,en,Liga 3|:VfR Aalen 1921 - Paderborn 07,ru,Лига 3|:Ален - Падерборн,,,,
31226107,PT402:PR25409:PR540:1522418400,en,League 2|:Newport County - Coventry,ru,Лига 2|:Ньюпорт Каунти - Ковентри,,,,
31229815,PT3153:PR71574:1526220000,en,Premier League. Futures|Football. League 2017/18:Swansea City,ru,Премьер-Лига. Итоги|Футбол. Премьер-лига 2017/18:Суонси,,,,
31228612,PT2411:PR36618-PR36792:PR45806-PR37776:1522328400,en,Doubles|Hammamet:Casanova Hernan/Lipovsek Puches Tomas - Jotovski Tomislav/Kekez Duje,ru,Пары|Хаммамет:Казанова Эрнан/Липовсек Пучес Томас - Йотовски Томислав/Кекеж Дуйе,,,,
31229483,PT3091:PR996:PR3179:1522405800,en,Segunda B. Group 1|:Toledo - SS Reyes,ru,Сегунда В. Группа 1|:Толедо - СС Рейес,,,,
31226547,PT604:PR544:PR533:1522495800,en,Premier League. Stats|:match stat Crystal Palace - match stat Liverpool,ru,Премьер-Лига. Статистика|:стат.матч Кристал Пэлэс - стат.матч Ливерпуль,,,,
31227523,PT1124:PR135544:PR135537:1522290600,en,NBA. Stats. REB|:Lakers rebounds - Dallas rebounds,ru,NBA. Статистика. Подборы|:Лейкерс подборы - Даллас подборы,,,,
31224960,PT5:PR564:PR7278:1523712600,en,Bundesliga|:Bayer Leverkusen - Eintracht Frankfurt,ru,Бундеслига|:Байер Леверкузен - Айнтрахт Франкфурт,,,,
31230037,PT3182:PR78723:1527703200,en,Super League. Futures|Football. League 2017/18:Kayserispor,ru,Супер-Лига. Итоги|Футбол. Суперлига 2017/18:Кайсериспор,,,,
31225852,PT115:PR35100:PR344:1522337400,en,Finnish Cup|:EIF Ekenas - Haka,ru,Кубок|:ЕИФ Екеняс - Хака,,,,
31229283,PT2926:PR659:1529053200,en,A1 League 2017/2018. Futures|A1 League 2017/2018:PAOK,ru,Лига A1 2017/2018. Итоги|Лига A1 2017/2018:ПАОК,,,,
31228921,PT2617:PR99281:PR99334:1522279800,en,Campeonato Catarinense|:Hercilio Luz Futebol Clube - Concordia CA,ru,Лига Катариненсе|:Херсилио Луз - СА Конкордия,,,,
31226312,PT492:PR55692:1526151600,en,Eurovision|Entertaint. 2018. Lisbon. Final:Iceland,ru,Евровидение|2018. Лиссабон. Финал:Исландия,,,,
31225965,PT376:PR4982:PR3336:1522774800,en,Division 1|:Aalesund - Sogndal,ru,Дивизион 1|:Олесунн - Согндаль,,,,
31227165,PT945:PR38393:PR2727:1522508400,en,NB I|:Balmazujvarosi FC - Vasas,ru,Лига NB I|:Балмазуйварош - Вашаш,,,,
31231391,PT4613:PR5873:PR5888:1536259500,en,UEFA Nations League|:Germany - France,ru,Лига наций УЕФА|:Германия - Франция,,,,
31230040,PT3182:PR78716:1527703200,en,Super League. Futures|Football. League 2017/18:Genclerbirligi,ru,Супер-Лига. Итоги|Футбол. Суперлига 2017/18:Генчлербирлиги,,,,
31229661,PT3148:PR71013:1531677600,en,FIFA World Cup 2018. Winner|Football. Outrights:Serbia,ru,Чемпионат мира 2018. Победитель|Футбол. Итоги:Сербия,,,,
31228889,PT2584:PR43220:1527792000,en,European Champions Cup|Futures:Stade Rochelais(FRA),ru,Кубок Европейских Чемпионов|Итоги:Ла-Рошель(FRA),,,,
31230949,PT4120:PR472:1541030400,en,MLB. Results|Futures:Los Angeles Dodgers,ru,MLB. Итоги|:Лос-Анджелес Доджерс,,,,
31229407,PT2938:PR91865:PR88588:1522326600,en,Serie D|:AP Turris Calcio ASD - FC Francavilla,ru,Серия D|:Торре Кальчо - Франкавилла,,,,
31243309,PT2834:PR36097-PR35372:PR55148-PR22885:1522270800,en,Doubles|San Luis Potosi:Gomez Emilio/Gomez Lucas - Agamenone Franco/Galdos Sergio,ru,Пары|Сан-Луис-Потоси:Гомес Эмилио/Гомес Лукас - Агаменоне Франко/Гальдос Серхио,,,,
31230105,PT3196:PR2296:1530385200,en,Pro A 2017/18. Futures|:Hyeres-Toulon,ru,Про A 2017/18. Итоги|:Тулон,,,,
31227037,PT886:PR34833:PR3068:1522504800,en,Segunda Liga|:Sporting CP II - Nacional Madeira,ru,Сегунда|:Спортинг Лиссабон-2 - Насьональ Мадейра,,,,
31231315,PT4547:PU12799258:1525168800,en,Finance Specials|:UAH exchange rate to USD on May 8, 2018 at 1 PM (UTC + 2) according to bank.gov.ua ,ru,Финансовые ставки|Разное:Курс украинской гривны к доллару США 8 Мая 2018 г. в 13:00 (UTC +2) по данным сайта НБУ (bank.gov.ua)  ,,,,
31225663,PT65:PR61:PR7054:1522598400,en,Segunda Division|:Rayo Vallecano - Cadiz,ru,Сегунда|:Райо Вальекано - Кадис,,,,
31228619,PT2411:PR56046-PR54417:PR36349-PR107546:1522296000,en,Doubles|Tsukuba:Gao Xin/Wang Chuhan - Ehara Hiroyasu/Hazawa Shinji,ru,Пары|Цукуба:Гао Синь/Ван Чухань - Эхара Хироясу/Хадзава Синдзи,,,,
31227686,PT2218:PR56981:PR57629:1522262700,en,Super League|:Reading - Yeovil Town LFC,ru,Суперлига|:Рединг - Йовил,,,,
31229219,PT2899:PR116157:PR65830:1522274400,en,Cup|:Londrina U-20 - Chapecoense U-20,ru,Кубок|:Лондрина U-20 - Шапекоэнсе U-20,,,,
31224999,PT6:PR41:PR38:1523817900,en,Serie A|:Lazio - Roma,ru,Серия А|:Лацио - Рома,,,,
31225602,PT60:PR1309:PR1318:1523728800,en,Ligue 1|:Lille - Guingamp,ru,Лига 1|:Лилль - Генгам,,,,
31225222,PT17:PR4962:PR2508:1522501200,en,Super Liga|:MSK Zilina - Trencin,ru,Суперлига|:Жилина - Тренчин,,,,
31226117,PT402:PR7641:PR2828:1522677600,en,League 2|:Forest Green Rovers - Colchester,ru,Лига 2|:Форест Грин - Колчестер,,,,
31228051,PT2335:PR60901:PR95635:1522314000,en,|Heraklion:Brouwer Gijs - Molleker Rudolf,ru,|Ираклион:Броувер Гийс - Мёллекер Рудольф,,,,
31244081,PT1102:PR47747:PR50641:1522342800,en,|Croissy-Beaubourg:Ponchet Jessika - Muchova Karolina,ru,|Круаси-Бобур:Понше Джессика - Мухова Каролина,,,,
31229048,PT2771:PR59024:PR135888:1522483200,en,|LCK:SK Telecom T1 - KSV eSports,ru,|Лига Легенд. LCK:SK Telecom T1 - KSV eSports,,,,
31229846,PT3155:PR121353:1526842800,en,Ligue 1. Futures|Football:Amiens SC,ru,Лига 1. Итоги|Футбол. 1 2017/18:Амьен,,,,
31228584,PT2410:PR82715-PR62535:PR41486-PR96289:1522396800,en,Doubles|Sharm El Sheikh:Cantos Siemers Irina/Kuczer Daria - Elbaba Julia/Hatouka Yulia,ru,Пары|Шарм-эш-Шейх:Кантос Симерс Ирина/Кучер Дарья - Элбаба Джулия/Хатука Юлия,,,,
31229659,PT3148:PR71003:1531677600,en,FIFA World Cup 2018. Winner|Football. Outrights:Croatia,ru,Чемпионат мира 2018. Победитель|Футбол. Итоги:Хорватия,,,,
31229228,PT2903:PR39856:PR82304:1522342800,en,SHE|:Lugi HF - Kristianstad HK,ru,SHE|:Луги - Кристианстад,,,,
31230661,PT3729:PU12731170:1544893200,en,Liga Smeha|Entertaint:Winner of 4th Ukrainian humor championship "Liga Smeha",ru,Лига Смеха|:Победитель четвертого чемпионата Украины по юмору "Лига Смеха" ,,,,
31229378,PT2938:PR9286:PR72739:1522328400,en,Serie D|:Rimini - Imolese,ru,Серия D|:Римини - Имолезе,,,,
31229892,PT3159:PR71655:1527775200,en,Championship. Futures|Football. Championship 2017/18:Derby County,ru,Чемпионшип. Итоги|Футбол. Чемпионшип 2017/18:Дерби,,,,
31229837,PT3154:PR71591:1526821200,en,Serie A. Futures|Football:AC Milan,ru,Серия А. Итоги|Футбол. А 2017/18:Милан,ru,сезон 2017/18,,
31226985,PT834:PR46600:PR19959:1522278000,en,AHL|:Hartford Wolf Pack - Springfield Thunderbirds,ru,AHL|Регулярный сезон:Хартфорд Вулф Пэк - Спрингфилд Тандербёрдз,,,,
31229817,PT3153:PR71668:1526220000,en,Premier League. Futures|Football. League 2017/18:Huddersfield Town,ru,Премьер-Лига. Итоги|Футбол. Премьер-лига 2017/18:Хаддерсфилд,,,,
31230646,PT3640:PR9214:PR3704:1522507500,en,Lega-Pro. Group C|:Catanzaro - Catania,ru,Лига-Про. Группа С|:Катандзаро - Катания,,,,
